epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.94742,1.25376,3.53572,1.30698,0.04725,0.91379,0.13459,0.10118,0.91414,3.25939,0.99078,0.00013842,0.00013842,0.00013842
2,15.3835,1.09485,2.66177,1.19093,0.06789,0.94244,0.16885,0.12604,0.93108,3.09551,1.0092,0.000143688,0.000143688,0.000143688
